肺	肉: meat<br>市: market; city; town	lungs	LUNGS are a PART of the BODY that can be found at any meat MARKET or black MARKET.	"The PART OF THE BODY most important if you work at a MARKET is your LUNGS so that you can shout out at the top of your voice ""IRASSHAIMASEEE"" to attract customers."
背	北: north<br>肉: meat	stature	While japanese people are generally small, people in the northern contryes have taller stature because of all the flesh they eat!	Up in the Great White North, we eat a lot of meat - thus giving us great STATURE. Mmmm.... baby seals.
胸	肉: meat<br>匈: turmoil; Hungary	bosom	Just think of the heroine's bosom in a movie. The villain ties up the heroine (to the traintracks or the conveyor belt etc) but her bosom is the body part that is always left sticking out.	As you know, female comics villains are always binding the flesh of their bosom up in interesting ways. One has to wonder how these clothes stay on their body at all...
脳	肉: meat<br>小: small, insignificant<br>凶: villain; evil; bad luck; disaster	brain	The brain is the part of the body that can give you the wisdom of the owl... or the wickedness of the villain.	The brain is the part of the body that an owl will use to defeat the villain.
腹	肉: meat<br>复: return; repeat; repeatedly	abdomen	The only body part that doubles over.	Imagine getting punched in the abdomen, a fairly tender part of flesh, and instead of doubling forward, you double back. That would be pretty painful.
臓	肉: meat<br>蔵: storehouse; hide; own; have; possess	entrails	You signed your organ donor card, right? So, when you die, your entrails and other body parts will be placed in a storehouse.	Again with the Pyramids, each Pharaoh had their entrails taken out and put into little jars that were shaped in the forms of their Gods and entombed along with the preserved body. So, the entrails are the parts of the body that are placed in the storehouse along with the Pharaoh! Damnit, why can´t they always be this easy? :(.
臨	臣: retainer; subject<br>品: goods; refinement; dignity; article; counter for meal courses	look to	"The slave is look to the future, ""One day"" he thinks ""I will be able to recline with all my goods, a tv, stereo and washing machine, and when that day comes I shall be truly happy"" he sighs."	"Imagine a slave(or in this case, a female porn star) looking to her new gangbang film where she reclines and gets all 3 holes filled at the same...........OK. Very vulgar, but I was inspired by raulir´s clever use of ""3 holes""........."
至	厶: I; myself; katakana mu radical (no. 28)<br>土: soil; earth; ground; Turkey	climax	Sexual climaxes don´t always happen on the bed; they sometimes happen against a wall or on the ground!	The climax of the Berlin Wall affair was the tearing of it to ground.
若	艸: grass; plants; grass radical (no. 140)<br>右: right	young	The young little girl held a cute flower in her right hand.	In Hawaii, if you wear a flower over your left ear, it means you are taken. A flower over the right means you are not. The younger you are, the more likely you are to have a flower over your right ear…
著	艸: grass; plants; grass radical (no. 140)<br>者: someone; person	renowned	Here I am, putting a wreath of flowers on my love doll´s head and pretending she is someone of great renowned.	This someone is so renowned they are covered with flowers every time they perform on stage.
蒸	艸: grass; plants; grass radical (no. 140)<br>烝: many; offer; dedicate; to steam	steam	Think of a picture of someone steaming vegetables. On top you see the flowers of cauliflower or something else that is being steamed. Underneath, the pan is completely full of water. Below the pan is a floor - that's the hotplate - and under that the oven fire. Caution: don't confuse with boil (#1257), or the steam radical in spirit (#1885).	When you want to steam some flowers/vegetation you don't cover them completely with water, rather you have just a little at the floor of the saucepan and then heat.
蔵	艸: grass; plants; grass radical (no. 140)<br>厂: wild goose; trailing cliff radical (no. 27)<br>戈: halberd; arms; festival car; float; tasselled spear radical (no. 62)	storehouse	"The storehouse is overgrown with slaves. The slaves are to be sold in the store, to differentiate from a warehouse, which doesn´t have the word ""store"" in it."	Slaves moved flowers from the storehouse in preparation for the parade.
蚕	天: heavens; sky; imperial<br>虫: insect; bug; temper	silkworm	There are no insects in heaven - well, that is, except for silkworms. What, do you expect Jesus to import his fancy robes from China?	In China it was believed that the silkworms were insects sent from heaven because of the beautiful material they produced.
衆	血: blood<br>人: person	masses	Masses of zombies, splattered with blood. (any zombie movie).	When the masses are hurt, say in a natural disaster like an earthquake, they can be seen everywhere dragging their bloody rags.
裁	土: soil; earth; ground; Turkey<br>戈: halberd; arms; festival car; float; tasselled spear radical (no. 62)<br>衣: garment; clothes; dressing	tailor	The tailor was hard at work making sure all the pilgrims were dressed in their best garments for thanksgiving.	The tailor worked hard after thanksgiving to alter garments so they´d fit people who´d eaten too much at their thanksgiving dinners.
装	壮: robust; manhood; prosperity<br>衣: garment; clothes; dressing	attire	The TURTLE SAMURAI needs special GARMENTs for his ATTIRE since his body is much more ROBUST than others.	The ninja turtles tried to go eat at a fancy restaurant, but they were told to come back after their were dressed in proper attire. However, it´s too difficult for them to find proper garments because they bodies are so robust! (sannomiya + drwarrior12).
裏	衣: garment; clothes; dressing<br>里: ri; village; parent's home; league	back	The computer had carefully dressed up in clothes to look human. It was n´t until I looked at the back and saw the cables and stuff that I realized what it was.	Can computers be gay? I´m not sure, but mine always wears a top hat and scarf, and for some reason its back door port is always open...
補	衣: garment; clothes; dressing<br>甫: for the first time; not until	supplement	"I usually hear supplement in ""dietry supplement"". So you´re given a cloak for extra fibre and dogtags for extra iron. Keeps you regular and stops you feeling tired and run-down."	The name and number printed on a soldier´s cloak is a supplement to his main I.D. tag; his dog-tag, in helping identify the soldier.
視	示: show; indicate; point out; express; display<br>見: see; hopes; chances; idea; opinion; look at; visible	inspection	"The beaurocracy in Japan is such that even altars need to be inspection approved. A little man with glasses comes once a year to give the altar a ""visual once over"" as he calls it (perhaps checking for unauthorised symbology?)."	[inspection; regard as; see; look at] Inspection: you 示 show (#1086) and someone else 見 see (#57).
覧	臣: retainer; subject<br>見: see; hopes; chances; idea; opinion; look at; visible	perusal	The slave reclines on the floor at night to watch the stars. Since that´s the only thing the slave is allowed to “read”, he does so very thoroughly and diligently, hence perusal.	"[+scottamus] ""Please, come in and peruse this fine selection of slaves, all reclining here on the floor for your perusal. Have a look here"": http://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Slave_ship_diagram.png/440px-Slave_ship_diagram.png."
討	言: say<br>寸: measurement; foot/10	chastise	I said some bad words, and my mother chastised me by washing my mouth out with glue instead of soap!	"In Colonial New England, people who committed adultery had words glued to them. A famous example is the ""A"" worn by Hester Prynn for committing adultery (i.e., not being chaste). In this way, words glued to you are supposed to chastise you and prevent further breaches of chastity."
訪	言: say<br>方: direction; person; alternative	call on	When you call on someone, you point your words in their direction.	When calling on a girl, you´d better what what sweet words will turn her fancy in your direction. (Image: last century teenagers on a frilly couch in the sitting room, she with her back to him, and he fumbling for the right words to turn her around).
